attention_fraction,attention_placement,cfg,d_conv,d_model,d_state,final_mqar_acc,final_mqar_proxy_ppl,final_wikitext_ppl,head_dim,last_train_loss,learning_rate,mamba_expand,max_grad_norm,mlp_expand,model_type,mqar_acc_step_1000,mqar_acc_step_200,mqar_acc_step_400,mqar_acc_step_600,mqar_acc_step_800,mqar_proxy_ppl_step_1000,mqar_proxy_ppl_step_200,mqar_proxy_ppl_step_400,mqar_proxy_ppl_step_600,mqar_proxy_ppl_step_800,n_layers,n_non_embedding_params,n_params,n_special_layers,number,score,state,transformer_dropout,warmup_ratio,weight_decay,wikitext_ppl_step_1000,wikitext_ppl_step_200,wikitext_ppl_step_400,wikitext_ppl_step_600,wikitext_ppl_step_800
0.0,none,"{""d_conv"": 4, ""d_model"": 192, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 3, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,192,,,,,64,,0.0016921854057793764,,2.0,3.0,transformer,,0.0,,,,,19562.06784894989,,,,12,4476288,14125632,0,123,-7.126148343086243,PRUNED,0.05,0.05878138207735626,0.08684256240971028,,1244.0759731349826,,,
,,,,192,,,,,64,,,,,3.0,transformer,,,,,,,,,,,4,,,,124,,PRUNED,0.05,,,,,,,
0.25,late,"{""d_conv"": 3, ""d_model"": 256, ""d_state"": 64, ""mamba_expand"": 4, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [4, 5], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",3,256,64,,,,32,,0.0015275137021600054,4,2.0,2.0,mamba_attn,,0.0,,,,,691356.6687913156,,,,6,6206144,19071936,2,125,-8.332699060440063,PRUNED,,0.07383251614506499,0.06820618435155543,,4157.624100620321,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0029326439828912905,,2.0,3.0,transformer,,0.0,,,,,11723.899921950544,,,,6,3983872,16849664,0,126,-7.1887513399124146,PRUNED,0.05,0.07453291200412643,0.10033797568862919,,1324.4483868304426,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0007750233669492092,,2.0,2.667,transformer,,0.0,,,,,14076.275826265228,,,,6,3786880,16652672,0,127,-7.0677396059036255,PRUNED,0.05,0.05784451994810651,0.061337027580012714,,1173.492478607928,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,72686.33571150611,847.3481533299105,64,6.064836502075195,0.0013231317192266851,,2.0,4.0,transformer,0.0,0.0,0.0,0.0,0.0,74824.4805594773,17175.181816104032,35249.78975233989,68822.23993551462,82601.02294463504,6,4771840,17637632,0,128,-0.3371055826544762,COMPLETE,0.05,0.07537625816090182,0.0999007381661023,915.3654830268296,1134.6856188386396,969.5814012855102,1058.138781269706,877.1317627729914
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.000865837371647181,,2.0,4.0,transformer,,0.0,0.0,,,,16340.729551713943,13223.437386959107,,,6,4771840,17637632,0,129,-6.906639814376831,PRUNED,0.1,0.08011787460522653,0.12481097178765634,,1150.2164395020684,998.8851572940798,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 128, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",4,256,128,,,,64,,0.001067962538829333,2,1.0,2.667,mamba_only,,0.0,,,,,139070044.47392645,,,,6,6041744,18907536,0,130,-9.421544313430786,PRUNED,,0.07681592009706924,0.1959254004589282,,12351.642305664487,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0016649351931193697,,2.0,2.0,transformer,,0.0,,,,,9767.028741173655,,,,6,3195904,16061696,0,131,-7.091452598571777,PRUNED,0.05,0.06501009191209178,0.09656909494382077,,1201.6520515097516,,,
,,,,128,,,,,64,,,,,4.0,transformer,,,,,,,,,,,6,,,,132,,PRUNED,0.05,,,,,,,
,,,,256,,,,,64,,,,,3.0,transformer,,,,,,,,,,,2,,,,133,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.667, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0017173103296617585,,2.0,2.667,transformer,,0.0,,,,,16658.953939432704,,,,6,3786880,16652672,0,134,-7.067132115364075,PRUNED,0.05,0.07290669857356041,0.09262419022465623,,1172.779809520721,,,
,,,,192,,,,,64,,,,,2.0,transformer,,,,,,,,,,,4,,,,135,,PRUNED,0.05,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.001464245841169091,,2.0,2.0,transformer,,0.0,0.0,0.0,0.0,,8884.30055622927,26705.557081487346,17662.07217871437,17761.527825602938,4,2141696,15007488,0,136,-6.786470293998718,PRUNED,0.05,0.07318481136045815,0.062463012326893386,,1140.0290927857536,975.8889728278195,1047.3265593407452,885.7814891964372
0.0,none,"{""d_conv"": 2, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 3, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",2,256,32,,,,32,,0.0017262262127088499,3,2.0,2.0,mamba_only,,0.0,,,,,543978.5196181829,,,,6,6041432,18907224,0,137,-8.095414161682129,PRUNED,,0.058098290002516303,0.09958492282288048,,3279.394765643521,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 8, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.001036935930415446,,2.0,2.0,transformer,,0.0,,,,,15573.410945818587,,,,8,4250112,17115904,0,138,-7.066477179527283,PRUNED,0.0,0.08226408605034435,0.02957250987324199,,1172.0119654665407,,,
0.125,uniform,,3,128,16,,,,32,,,1,,2.0,mamba_attn,,,,,,,,,,,2,,,,139,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.002301705703082037,,1.0,4.0,transformer,,0.0,,,,,27728.737503058815,,,,6,4771840,17637632,0,140,-7.082027912139893,PRUNED,0.05,0.06793982724815245,0.09646632819370891,,1190.3800586589205,,,
,,,,64,,,,,64,,,,,4.0,transformer,,,,,,,,,,,4,,,,141,,PRUNED,0.0,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0017056560838796305,,2.0,4.0,transformer,,0.0,,,,,14141.72272704102,,,,4,3192320,16058112,0,142,-7.059614062309265,PRUNED,0.0,0.06704854865628468,0.06800759511461685,,1163.9958492042156,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.0016443379394609108,,2.0,2.0,transformer,,0.0,,,,,16553.543534786797,,,,6,3195904,16061696,0,143,-7.074245810508728,PRUNED,0.0,0.06592387611023398,0.08016588744647114,,1181.1523521077893,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 12, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0017850367828893725,,2.0,3.0,transformer,,0.0,,,,,15168.150171606214,,,,12,7934464,20800256,0,144,-7.07502806186676,PRUNED,0.0,0.07797719813617568,0.08672731403665584,,1182.0766716172304,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 4.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 8, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,32,,0.000961677034894423,,2.0,4.0,transformer,,0.0,0.0,0.0,0.0,,15454.104072515804,25370.882112011142,21120.67742810151,42431.21819301835,4,3192320,16058112,0,145,-6.780812382698059,PRUNED,0.0,0.08672855805601369,0.13269153571278064,,1119.171834571085,972.1369539019191,1065.5920295775188,880.7839671985905
0.333,middle,,2,192,64,,,,64,,,4,,4.0,mamba_attn,,,,,,,,,,,2,,,,146,,PRUNED,,,,,,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 3.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 4, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,,,,64,,0.0027860518535876132,,2.0,3.0,transformer,,0.0,,,,,21589.89086803218,,,,4,2667008,15532800,0,147,-7.177070617675781,PRUNED,0.05,0.05854542184555487,0.06128661848519338,,1309.0678757212615,,,
0.0,none,"{""d_conv"": 4, ""d_model"": 256, ""d_state"": 32, ""mamba_expand"": 2, ""max_seq_len"": 128, ""mlp_expand"": 2.0, ""mlp_gated"": false, ""mlp_spectral_norm"": true, ""n_layers"": 6, ""ska_backend"": ""auto"", ""ska_chunk_size"": 64, ""ska_chunk_strategy"": ""standard"", ""ska_decay_alpha"": 0.95, ""ska_layer_indices"": [], ""ska_n_heads"": 4, ""ska_overlap_fraction"": 0.5, ""ska_power_K"": 2, ""ska_rank"": 32, ""ska_ridge"": 0.001, ""ska_scale"": 1.5, ""tie_embeddings"": true, ""vocab_size"": 50257}",,256,,0.0,16463.866342002482,841.492473886173,64,6.120429992675781,0.0012388323755777642,,1.0,2.0,transformer,0.0,0.0,0.0,0.0,0.0,16925.425971128938,29901.50410115472,26475.100352827652,25278.14108431636,19048.360771742213,6,3195904,16061696,0,148,-0.336758853495121,COMPLETE,0.0,0.072320599693978,0.10561515472055988,899.7571178994668,1138.7185277095286,968.8193147471836,1059.8484746524869,860.8363445650718
,,,,192,,,,,64,,,,,2.0,transformer,,,,,,,,,,,6,,,,149,,PRUNED,0.05,,,,,,,
